Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
4.163978499999945,1000,,,,0,0.047265625,-0.994140625,-0.005919564368341729,0.004328620661565382,16.120209664478384,-0.0017297949592014472,0,0,0.027231543700508988,0,0,0,0,0.05859375,,
4.420597999999952,1000,,,,0,0.046875,-0.994140625,-0.005948435451104001,0.004277545064148313,16.119634452091887,-0.0024931603608492558,0,0,0.040226523503282076,0,0,0,0,0.05859375,,
4.667233499999903,1000,,,,0,0.047265625,-0.9947265625,-0.005931888318839144,0.0037298849933959884,16.120199494253523,-0.0017405611380612474,0,0,0.028121869829002315,0,0,0,0,0.05859375,,
4.915442499999888,1000,,,,0,0.046875,-0.9943359375,-0.00569287007676286,0.003808083030935743,16.12031883266758,-0.001746543845288473,0,0,0.028154767471614817,0,0,0,0,0.05859375,,
5.169469999999902,1000,,,,0,0.046875,-0.9947265625,-0.005778337649317558,0.004349898470879891,16.120180092870484,-0.001679287226863968,0,0,0.027070382044290048,0,0,0,0,0.05859375,,
5.414677999999887,1000,,,,0,0.046875,-0.9947265625,-0.005877710922498768,0.0040185828571232115,16.12024108171257,-0.002442866532897714,0,0,0.03937959273486201,0,0,0,0,0.05859375,,
5.664181999999914,1000,,,,0,0.046875,-0.994921875,-0.005951990203227382,0.0037406631084051247,16.119943596517814,-0.003471413576777227,0,0,0.05595898111244069,0,0,0,0,0.05859375,,
5.913912999999942,1000,,,,0,0.046875,-0.9943359375,-0.0060275114381475444,0.00383343415000649,16.120310508230627,-0.0012865874470920692,0,0,0.021053519597541388,0,0,0,0,0.05859375,,
6.1638659999998975,1000,,,,0,0.0470703125,-0.994140625,-0.005972087250091719,0.003982001560084976,16.120385863156567,-0.0006157436395856752,0,0,0.010890883373378107,0,0,0,0,0.05859375,,
6.421471999999928,1000,,,,0,0.0466796875,-0.9943359375,-0.0058560789137751725,0.00290675469727501,16.1195482894233,-0.0011418998033811967,0,0,0.018049335712222066,0,0,0,0,0.05859375,,
6.6692484999998936,1000,,,,0,0.0470703125,-0.994921875,-0.005844806631946248,0.0024869702397031027,16.120143793995183,-0.0020588060836540744,0,0,0.03290233615127093,0,0,0,0,0.05859375,,
6.9204519999999095,1000,,,,0,0.047265625,-0.9953125,-0.0058292629945104375,0.003048596161769974,16.12011375749989,-0.0033743700676599265,0,0,0.05439526419125688,0,0,0,0,0.05859375,,
7.163405499999948,1000,,,,0,0.0470703125,-0.9951171875,-0.005880007236844675,0.0035322628545056195,16.120001606009293,-0.0018589413101375296,0,0,0.02805798746502397,0,0,0,0,0.05859375,,
7.414277999999888,1000,,,,0,0.0462890625,-0.99453125,-0.005936269908861914,0.00340189817676704,16.119994992861685,-0.0019039523552824456,0,0,0.0306916993647386,0,0,0,0,0.05859375,,
7.663819999999856,1000,,,,0,0.0478515625,-0.9955078125,-0.005965699144618048,0.002719554973335827,16.11973190764284,-0.002370192603619836,0,0,0.038206913899910856,0,0,0,0,0.05859375,,
7.914234499999904,1000,,,,0,0.047265625,-0.9951171875,-0.005933900610415317,0.0021427337908353572,16.119717971408406,-0.0013728694747812131,0,0,0.022130237893862596,0,0,0,0,0.05859375,,
8.163786999999894,1000,,,,0,0.046875,-0.994140625,-0.005836183355655293,0.002695312611007713,16.12008792837441,-0.0006106400178453875,0,0,0.012772301685268684,0,0,0,0,0.05859375,,
8.413524999999908,1000,,,,0,0.0470703125,-0.99453125,-0.005810613260232749,0.0026839617787531352,16.120292593726724,-0.0016574300173173295,0,0,0.026354726756835273,0,0,0,0,0.05859375,,
8.664406999999889,1130,,,,0,0.046875,-0.9947265625,-0.005833685870057849,0.00253955376674942,16.120142855772215,-0.0015081808649780814,0,0,0.02354031319237908,0,0,0,0,0.05859375,,
8.91328199999989,1650,,,,-0.0087890625,0.0189453125,-0.9810546875,-0.005908202678717117,0.0037158267524662254,16.107006083099094,0.3269104531927221,487,304,5.269467792736788,0.19272365367600486,1.0417940026446684,0.001587972151616737,0.0002149122662623171,0.06875,,
9.163327499999875,1650,,,,0.0515625,0.022265625,-0.9888671875,-0.022337832836241172,0.034864830753127254,15.937500887442557,4.313718518472102,6928,7651,68.71603227552107,19.741353774594295,26.20801188490965,0.001596062900350713,0.00045480654626255644,0.215234375,,
9.413170999999881,1650,,,,0.0076171875,-0.0427734375,-0.958984375,-0.05835635401606497,0.24753404826760877,15.90109644696695,5.133402445008512,7530,8785,81.62662677118983,53.68717047529263,65.71976238939132,0.004580273222657998,0.0030251758964759297,0.349609375,,
9.663870999999926,1650,,,,0.0271484375,-0.0548828125,-0.9701171875,-0.0658268363830607,0.39224288722375067,15.896286625993838,5.241308126238621,7529,8783,83.31733419770998,60.543881340254565,72.66412516334714,0.006478130067923108,0.004707245000558684,0.4369140625,,
9.915803999999955,1650,,,,0.0794921875,0.015234375,-1.0060546875,-0.06738779285290823,0.42055523766692343,15.896245109226305,5.253391551373365,7529,8784,83.50920092478677,61.987054537590396,74.22889899343437,0.006784464183757596,0.005036171920608496,0.501171875,,
10.174913499999885,1650,,,,0.0341796875,0.05703125,-1,-0.06774878279792014,0.42748076649178024,15.895380701106282,5.254543619471668,7532,8787,83.52296853694114,62.34196289423958,74.6420875878516,0.006857041257964494,0.005118213802168736,0.5662109375,,
10.413833999999962,1650,,,,0.0412109375,0.0185546875,-0.9947265625,-0.06781547096116784,0.42789547120684157,15.897464430829695,5.26380062286859,7528,8781,83.68108934333615,62.35949985540333,74.52093831546055,0.006861781982246321,0.005113436459661687,0.6166015625,,
10.663810999999964,1650,,,,-0.0099609375,0.0037109375,-0.9669921875,-0.06728514354320161,0.42813027582892504,15.895989455503349,5.287749103624731,7529,8783,84.05401078223326,61.88760142436668,73.62857386281982,0.006917892106927802,0.00509353390882411,0.636328125,,
10.9135939999999,1650,,,,0.062890625,-0.0046875,-0.987109375,-0.06734094021058876,0.42840348986370574,15.894633403922892,5.280556182472351,7526,8781,83.93250526391432,61.92163990660306,73.77562323388545,0.00691848786977047,0.005104146093764259,0.61328125,,
11.167352499999897,1650,,,,0.0197265625,0.04453125,-0.98359375,-0.06737831423078691,0.4296255576555838,15.894725154621005,5.265511792332888,7521,8775,83.6938638491368,61.91349631554262,73.97684535082433,0.0069391283676098845,0.005133342658937536,0.6271484375,,
11.419534499999859,1650,,,,0.0349609375,0.03828125,-1.0015625,-0.06726913547537824,0.4304153811094681,15.89500553024772,5.276443186454961,7527,8782,83.86909896346967,61.860663230721585,73.75922406065048,0.0069578214458770925,0.005132046424069539,0.6134765625,,
11.667306499999901,1650,,,,-0.0451171875,-0.03515625,-0.9740234375,-0.06733652049569423,0.4313480288626369,15.893955600358648,5.278452457944563,7527,8781,83.89548915685954,61.92208060844071,73.80890689155807,0.006966007753063918,0.005141513666867021,0.5935546875,,
11.918079499999875,1650,,,,0.005078125,-0.0240234375,-0.961328125,-0.0675404390542517,0.4299893121684965,15.894811533020569,5.235431775646196,7525,8777,83.21620084001952,62.080399118882404,74.60180355612482,0.006926332780307766,0.005167163845949473,0.581640625,,
12.166806999999938,1650,,,,-0.03046875,-0.03359375,-0.973046875,-0.06759173845617458,0.42909307738460356,15.895504901298613,5.243170081473924,7527,8781,83.34283824880781,62.15630984384542,74.57929971647778,0.006903453064380125,0.005148554933319694,0.568359375,,
12.416459999999894,1650,,,,-0.0146484375,-0.025390625,-0.98203125,-0.06753400252831601,0.4280957163378597,15.89631157283336,5.2581457606383575,7526,8779,83.58512457819454,62.08719621774685,74.28060904987834,0.006895073564673343,0.005121702460236075,0.5748046875,,
12.663968999999902,1650,,,,0.005078125,-0.028515625,-0.9708984375,-0.06736643060972919,0.4277829845737779,15.895079991220992,5.237301171701009,7527,8782,83.2473214753491,61.954947537822115,74.42301404556386,0.006904746972366449,0.005138719387647315,0.58828125,,
12.913638999999943,1650,,,,0.0138671875,-0.008203125,-1.00078125,-0.0673793331313283,0.4277694616102606,15.895481285143441,5.230128846200566,7531,8785,83.13541881194554,61.98795868495906,74.56386964566659,0.006900848618689039,0.0051455412921194935,0.5982421875,,
13.16451949999996,1650,,,,0.0115234375,-0.0095703125,-0.9775390625,-0.06738908256868911,0.42829799966946724,15.895754245129556,5.243605135656687,7527,8781,83.35105917957631,61.9699957079769,74.34875722728404,0.0069113782941071485,0.005138530522799133,0.625390625,,
13.413293499999913,1650,,,,-0.0041015625,0.0169921875,-0.9732421875,-0.06734464899854248,0.4284750969427377,15.895865925472853,5.25081298695351,7526,8779,83.46623994730294,61.91553031302184,74.1817147692767,0.006920318545290233,0.005133599974750945,0.6181640625,,
13.66392349999992,1520,,,,0.048828125,-0.0244140625,-0.9994140625,-0.06723533378181264,0.4279705842191577,15.89701280916827,5.262219070266122,7525,8781,83.65356773540972,61.82483709969862,73.90674734465912,0.006922309645220013,0.005116048249503232,0.6015625,,
13.913817999999925,1000,,,,0.0783203125,-0.05703125,-1.1029296875,-0.06700922788620638,0.42653770731833085,15.996066113014717,2.8612451073598226,5596,6670,45.70178353373944,46.82087164490491,113.69068340665358,0.009515996160727198,0.011345699507727843,0.6658203125,,
14.180372499999919,1000,,,,-0.0751953125,0.037109375,-0.8576171875,-0.03565195279820675,0.2664984048676843,16.09479769722861,0.553163811258188,2994,3573,8.899509333172071,14.4092487112251,147.48084668398968,0.02697086808390909,0.03478899511238935,0.6994140625,,
14.440148999999906,1000,,,,0.028125,0.0033203125,-0.976171875,-0.009575931630847145,0.10854749126680785,16.114841924667477,0.1044423248709196,1911,2292,1.6829807663243692,2.3613755054243493,145.24945947016897,0.04894245600714048,0.06895540173313279,0.5875,,
14.688770999999903,1000,,,,0.009375,0.014453125,-0.9595703125,-0.00459251052823254,0.046031415226304426,16.118597519649157,0.022100231777752066,1355,1703,0.35621973873030766,0.8210303850650492,270.1716723583803,0.056188074256174635,0.009812677368946721,0.45703125,,
14.939100499999919,1000,,,,0.0232421875,0.005078125,-0.9884765625,-0.004076981147876815,0.020978340480168382,16.11918863178846,0.00472933201795116,1068,1565,0.07623294939067879,0.6670451972677738,894.582940269235,0.033316198061381266,0,0.3501953125,,
15.188977999999887,1000,,,,0.0150390625,0.0099609375,-0.98046875,-0.0042680143822202005,0.011662370285631631,16.11939404812009,0.0015125578937392082,1057,882,0.0243814883001471,0.39370337877806627,1934.3107342375001,0.02938494309964229,0,0.265234375,,
15.439190999999923,1000,,,,0.009375,0.0197265625,-0.9828125,-0.00428239589323318,0.007714020396791014,16.11982454804401,-0.00002501749897252381,168,638,0.00283969602633555,0.28601370302149515,397.91016678256364,0.02697667042166979,0,0.20546875,,
15.689292499999933,1000,,,,0.016015625,0.01171875,-0.9884765625,-0.004418443850887247,0.005487944152490031,16.11932540793213,-0.00022478443013200787,0,467,0.00751210332279321,0.21606135166105936,508.9044054635925,0.025463762287676828,0,0.165234375,,
15.943296999999905,1000,,,,0.0140625,0.011328125,-0.9798828125,-0.004496811781085172,0.004744207135955676,16.1191220010357,-0.00014045772783575217,0,152,0.012591482219926134,0.07264252631793855,330.74041226636444,0.0124563929460807,0,0.1427734375,,
16.191268499999932,1000,,,,0.0041015625,0.033203125,-0.984375,-0.004953110436050121,0.004788529671262219,16.11857700897964,-0.0011363326153813968,0,0,0.01824876809738667,0,0,0,0,0.1208984375,,
16.440070499999937,1000,,,,0,0.0466796875,-0.9951171875,-0.006100340301310432,0.004597479429072819,16.11876771285972,-0.0003701873008024048,0,0,0.0029358916705054423,0,0,0,0,0.1015625,,
16.69079599999988,1000,,,,0,0.0474609375,-0.994140625,-0.006285624059456235,0.004989261415367524,16.119037827818566,-0.0003880971349915274,0,0,0.0054392154320520485,0,0,0,0,0.0876953125,,
16.939028499999875,1000,,,,0,0.046484375,-0.99453125,-0.006283394879652372,0.003983904425402176,16.11905834277198,-0.001226191096366458,0,0,0.017336468114001184,0,0,0,0,0.078125,,
17.18948399999989,1000,,,,0,0.0466796875,-0.99453125,-0.006228257268932091,0.003664671850711134,16.119198593431832,-0.00012168282146101106,0,0,0.004964619499026179,0,0,0,0,0.071875,,
17.438881499999926,1000,,,,0,0.0470703125,-0.9947265625,-0.0061113074075976204,0.004262202679727782,16.11921692110577,-0.0006070626379634181,0,0,0.009126188783140789,0,0,0,0,0.0673828125,,
17.68933949999989,1000,,,,0,0.0470703125,-0.99453125,-0.006079436059403623,0.004404401362957726,16.118893077346065,-0.001642206658247547,0,0,0.025661681778917495,0,0,0,0,0.064453125,,
17.939470499999935,1000,,,,0,0.047265625,-0.994140625,-0.006061411256257238,0.003793256813053979,16.118745859383132,-0.00022302216417475763,0,0,0.007638249487060338,0,0,0,0,0.0625,,
18.1908524999999,1000,,,,0,0.0470703125,-0.9939453125,-0.005931384919244941,0.003688750901584087,16.118777543401166,-0.0005077799050963617,0,0,0.015518247660803074,0,0,0,0,0.060546875,,
18.445156999999938,1000,,,,0,0.047265625,-0.9951171875,-0.006010830405180077,0.004412608986041604,16.118408912807674,-0.002471927632495463,0,0,0.03984349999740251,0,0,0,0,0.0603515625,,
